id,topic0,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9
4568,0.5499461,0.050004795,0.050004333,0.050005514,0.050012153,0.050007526,0.05000507,0.05000442,0.050006,0.05000408
4569,0.110242195,0.11750807,0,0,0,0,0.76763743,0,0,0
4570,0,0.08344077,0.14243047,0.61322945,0,0.03595428,0,0,0.06780051,0.053176764
4571,0,0,0,0,0.046371087,0,0.9403579,0,0,0
4572,0.5402771,0,0,0.021996569,0,0,0.022223078,0,0.41115063,0
4573,0.045355614,0,0,0.38877812,0,0,0.54384625,0,0,0.018143907
4574,0,0,0.09038209,0,0,0.09409745,0.42288962,0,0.37693214,0
4575,0,0,0,0.4188721,0,0.07717647,0,0.4930063,0,0
4576,0,0,0,0,0.14067706,0.13890179,0.71515256,0,0,0
4577,0.014298708,0.01429977,0.0142980395,0.014299147,0.014298705,0.8713084,0.014302131,0.014297824,0.0142984595,0.014298835
4578,0.9185787,0,0,0,0,0,0,0,0.06946981,0
4579,0.012532755,0.01253396,0.012530676,0.012534085,0.01253188,0.7620443,0.012533397,0.13769546,0.012531247,0.012532255
4580,0,0,0,0,0.09868386,0,0,0.032511175,0.8624613,0
4581,0,0.9437281,0,0,0,0,0,0,0,0
4582,0,0.7206633,0,0,0,0.043423776,0.23104322,0,0,0
4583,0,0.5675135,0,0.1748861,0,0.25282794,0,0,0,0
4584,0,0.5372073,0,0.139632,0,0,0,0,0.319434,0
4585,0.016672526,0.016670799,0.016674273,0.016669646,0.0166692,0.016670525,0.42150185,0.01666738,0.44513664,0.016667161
4586,0,0.68281454,0,0.19768098,0,0,0.115006365,0,0,0
4587,0,0.32808384,0,0.4629752,0,0,0.20442428,0,0,0
4588,0.011117067,0.899942,0.011116874,0.011119021,0.011117099,0.011118296,0.011117909,0.011117104,0.011116914,0.011117777
4589,0,0.7130034,0,0.12000033,0,0.15777478,0,0,0,0
4590,0,0.124200985,0,0,0,0,0.7952808,0,0.03231478,0.044807542
4591,0,0,0.11692442,0,0,0,0.51419425,0,0.011384,0.35341778
4592,0,0.5798941,0,0,0,0,0.41056684,0,0,0
4593,0.024989193,0.5085584,0.024988456,0.024993084,0.024988493,0.024991272,0.024989888,0.2915226,0.024989672,0.024988959
4594,0.15547149,0.20165944,0,0.2739791,0,0,0,0.18900329,0.081892036,0.094143555
4595,0.01666946,0.66907626,0.016673196,0.016672518,0.016669197,0.016672164,0.016671505,0.01666992,0.19755705,0.016668726
4596,0,0.7832535,0,0,0,0.18202415,0,0,0,0
4597,0.016669892,0.016672315,0.01666998,0.21017675,0.016671835,0.016671903,0.6564563,0.016670788,0.016669625,0.01667065
4598,0.22641435,0.014296662,0.014293965,0.0142960055,0.0142951645,0.6592229,0.014297236,0.0142942825,0.0142946895,0.014294755
4599,0.016700167,0.016708797,0.01670154,0.016704397,0.15887858,0.70748883,0.016704729,0.016700827,0.016704045,0.0167081
4600,0,0,0.021487763,0.61461574,0,0.35804042,0,0,0,0
4601,0.013601372,0,0,0.81201774,0,0.17011066,0,0,0,0
4602,0,0.61593145,0,0,0,0,0,0.37497735,0,0
4603,0,0.6250156,0,0.1591111,0,0.12935819,0.054236658,0,0,0.029134564
4604,0,0,0,0.20048736,0,0,0.79450804,0,0,0
4605,0,0,0,0,0,0.9590746,0,0,0,0
4606,0.0142931305,0.87136096,0.01429262,0.014292915,0.01429291,0.014293349,0.014293311,0.014294538,0.014293406,0.014292869
4607,0,0.07281939,0,0.22331718,0,0.33485898,0,0.36380443,0,0
4608,0,0,0,0,0,0,0.9933301,0,0,0
4609,0,0.61729497,0,0.34691516,0,0,0.03142754,0,0,0
4610,0.016700936,0.016691314,0.016691975,0.3502056,0.016693776,0.016692813,0.5162449,0.01669173,0.01669249,0.016694473
4611,0,0,0,0,0,0,0.9887385,0,0,0
4612,0,0.7031323,0,0.03814055,0.014816917,0.022044474,0.21790674,0,0,0
4613,0.55249363,0.012523329,0.012520998,0.012523714,0.012524249,0.012523713,0.0125262365,0.012520947,0.34732166,0.01252155
4614,0,0.24263905,0,0.45128262,0,0,0.30146778,0,0,0
4615,0,0.8334132,0,0,0,0.07010242,0,0,0.09309866,0
4616,0,0.5273067,0,0,0,0,0.4633828,0,0,0
4617,0,0,0,0.21785337,0,0,0.72770697,0,0.028029164,0.022932839
4618,0.015414866,0.97587055,0,0,0,0,0,0,0,0
4619,0.016785441,0.01678958,0.016784186,0.48979777,0.016786102,0.01678827,0.37591144,0.01678542,0.016786966,0.016784798
4620,0,0.86059445,0,0.031201016,0,0.058719013,0,0,0.045313876,0
4621,0.69609725,0,0,0,0.122944064,0,0,0,0.17658016,0
4622,0.3222359,0,0,0,0.4015065,0,0.26964515,0,0,0
4623,0,0.16208532,0,0,0,0,0,0.64586973,0,0.18110475
4624,0,0,0,0,0,0.745685,0.08292807,0.11067178,0,0.054119006
4625,0.042560034,0.03616131,0,0,0.02829038,0,0.54173714,0,0.34888572,0
4626,0.014299481,0.014303861,0.0143016325,0.01430219,0.014300942,0.0143019585,0.6704076,0.014299514,0.014302234,0.21518059
4627,0,0.40162683,0,0,0,0,0.26546404,0,0.3199943,0
4628,0.16798106,0,0,0,0.53658575,0.11302942,0,0.012516428,0.16673923,0
4629,0,0.58029336,0,0,0.4004369,0,0,0,0,0.014370399
4630,0,0.029030483,0,0,0,0.21342714,0.54540855,0,0,0.20761083
4631,0,0.95793533,0,0,0,0.032524686,0,0,0,0
4632,0,0.1394467,0,0.16067883,0,0.33616653,0.36025447,0,0,0
4633,0.03333527,0.03333677,0.033329662,0.69998294,0.033335965,0.03334685,0.0333414,0.03333045,0.03333066,0.03333003
4634,0,0.92380184,0,0,0,0.04865425,0,0.021049784,0,0
4635,0.03333141,0.03332977,0.03333095,0.3788339,0.35451272,0.033337317,0.03333477,0.03332725,0.033328556,0.033333387
4636,0.3429795,0,0,0,0,0.05438415,0,0,0.59493566,0
4637,0,0,0,0,0.35125124,0,0.644804,0,0,0
4638,0,0,0,0.3246229,0,0,0.4957833,0,0,0.121173486
4639,0,0,0,0,0.32233325,0.13716413,0.5371957,0,0,0
4640,0.25901973,0.055707615,0.027539691,0,0.37275124,0,0,0,0.2838405,0
4641,0.5656399,0,0,0.05087495,0,0,0.3719871,0,0,0
4642,0.6589695,0,0,0,0,0,0.26155972,0,0.07372867,0
4643,0.020121839,0.020127932,0.020120582,0.48316434,0.020120632,0.020124387,0.020122318,0.020120716,0.3558568,0.020120433
4644,0,0.81747997,0,0,0,0.17703567,0,0,0,0
4645,0.9957004,0,0,0,0,0,0,0,0,0
4646,0,0.2367406,0,0.09118904,0,0,0.6681948,0,0,0
4647,0,0.6603481,0,0,0,0,0,0,0,0.27806583
4648,0,0,0,0,0.36783117,0.061713416,0.12681559,0,0.43894526,0
4649,0.12046708,0,0,0,0.07389509,0.5500028,0.19203009,0,0.059896432,0
4650,0,0.4751959,0,0.14381339,0,0.31483924,0.04961898,0,0.013858992,0
4651,0,0,0,0,0,0.110031225,0,0,0.8822419,0
4652,0,0.29179323,0,0.6636474,0,0.039622746,0,0,0,0
4653,0.20549928,0,0,0,0.03777409,0,0.35936746,0,0.3952217,0
4654,0,0.0949066,0,0.1517686,0,0,0,0.64396566,0,0.104133695
4655,0,0.25484622,0,0.31448546,0,0.03603662,0.064849995,0.20282134,0,0.124843
4656,0,0,0,0,0.20771007,0,0.17520863,0.12710764,0.483247,0
4657,0.011115389,0.011117878,0.011115939,0.011116541,0.011116146,0.8999419,0.011121045,0.011116383,0.011115373,0.011123383
4658,0,0,0,0,0,0.017966567,0,0,0.97409874,0
4659,0,0.78603864,0,0,0,0.15015657,0,0.05544663,0,0
4660,0,0,0,0.51655656,0,0.4014969,0.07879014,0,0,0
4661,0,0.9065805,0,0,0,0.030546036,0.05926118,0,0,0
4662,0.01666783,0.69678164,0.01666667,0.016669128,0.016667804,0.016671784,0.016670039,0.016666884,0.016667,0.16987126
4663,0.45238185,0.15248348,0,0.17426902,0,0,0.2183832,0,0,0
4664,0,0,0,0,0.9887576,0,0,0,0,0
4665,0,0.8712453,0,0.03403137,0,0.03461474,0.05260792,0,0,0
4666,0,0.5897735,0,0,0,0.13880488,0.12841888,0.08513219,0.05264494,0
4667,0,0.670356,0,0,0,0,0.31768593,0,0,0
4668,0.1870796,0,0,0,0.14301088,0.38714704,0,0,0.23276335,0
4669,0.0142902285,0.014287765,0.014287629,0.014287791,0.014289882,0.01428897,0.8714026,0.01428733,0.01428772,0.014290074
4670,0.28471902,0,0,0,0,0.36872625,0.17306219,0,0.16748546,0
4671,0.2185991,0,0,0.04398463,0.11624923,0,0.2533204,0,0.36550507,0
4672,0.016668895,0.57206964,0.016667007,0.29458046,0.016668815,0.016670434,0.016668824,0.016670935,0.016668031,0.016666967
4673,0.012513752,0.012506443,0.012509634,0.012507151,0.0125077665,0.012508456,0.01250658,0.012506782,0.8874254,0.012508058
4674,0,0.3131407,0,0.4162988,0,0.03946328,0.04280742,0.06223802,0.06584709,0.058334813
4675,0.6029941,0,0,0,0.3861865,0,0,0,0,0
4676,0,0.43527406,0,0,0,0.23087081,0.328466,0,0,0
4677,0,0.29996702,0,0,0,0.043795757,0,0.5456045,0.10427421,0
4678,0,0.99080163,0,0,0,0,0,0,0,0
4679,0.015483186,0.52051127,0,0.3597903,0,0.064906396,0,0.011653029,0.024285344,0
4680,0.12775029,0,0,0.03871784,0.59995574,0,0,0,0.23126364,0
4681,0,0,0,0.33588794,0,0,0.5913304,0,0,0
4682,0.23295403,0,0.18594521,0,0.45014772,0,0.12478739,0,0,0
4683,0.05275941,0.052759398,0.052759554,0.052759405,0.052759416,0.052759416,0.525165,0.052759495,0.052759413,0.052759476
4684,0.07503399,0,0,0,0.1403624,0,0,0,0.78040785,0
4685,0.6682676,0,0,0,0,0.26503316,0,0,0,0
4686,0.7484147,0,0,0,0.0772867,0,0.16899383,0,0,0
4687,0.24077323,0,0,0,0,0,0,0,0.7531644,0
4688,0.92458254,0,0,0,0,0,0,0,0.0692567,0
4689,0,0.9861469,0,0,0,0,0,0,0,0
4690,0,0,0,0,0.26912746,0,0.7249813,0,0,0
4691,0,0,0,0,0,0,0.35798866,0,0,0.63682675
4692,0.010014926,0.3198405,0.010009396,0.010014128,0.01001117,0.16484357,0.0100107,0.010012121,0.4452284,0.010015091
4693,0.54823965,0,0,0,0,0,0.44108233,0,0,0
4694,0.011117405,0.7956641,0.011116797,0.011117564,0.01111671,0.01111955,0.011117151,0.011116205,0.011117111,0.11539748
4695,0.03342033,0.6992034,0.033419352,0.03342675,0.03341923,0.033428986,0.03341996,0.033419423,0.033419468,0.03342308
4696,0,0.3723867,0,0,0,0,0.48048788,0,0.142293,0
4697,0,0,0,0,0.42635593,0,0.53096706,0,0.0384794,0
4698,0.017614312,0.01761551,0.017614765,0.017616516,0.16399743,0.55073,0.017615853,0.017613472,0.16196638,0.01761585
4699,0.016666582,0.016670559,0.016666003,0.016665658,0.016668404,0.84999216,0.016671125,0.01666544,0.01666527,0.016668828
4700,0.011156834,0.011159636,0.01115569,0.31271327,0.011156712,0.59803236,0.011156672,0.011156345,0.011156628,0.011155856
4701,0,0.31405762,0,0.01593245,0,0,0.5600734,0.10703252,0,0
4702,0,0.16223352,0,0.7144674,0,0,0.11920233,0,0,0
4703,0.01114497,0.27403057,0.011143853,0.011145608,0.011143987,0.0111449,0.011147079,0.011144367,0.6368106,0.0111440085
4704,0,0,0,0.57590723,0,0.36250448,0,0,0,0
4705,0.5425729,0,0,0,0,0,0,0,0.44686905,0
4706,0.16349442,0,0,0,0,0,0.46135518,0,0.371921,0
4707,0.0125166,0.012517234,0.012519576,0.012519977,0.012518163,0.6351015,0.26475474,0.01251588,0.012518422,0.012517938
4708,0,0.1066596,0,0.079248615,0,0,0.80971193,0,0,0
4709,0,0.99549115,0,0,0,0,0,0,0,0
4710,0.010853342,0.4358766,0,0,0,0,0.5481458,0,0,0
4711,0.4266767,0,0,0.34199607,0,0,0.22645761,0,0,0
4712,0,0,0,0,0,0,0.1279502,0,0,0.8671988
4713,0,0.7669354,0,0.13725281,0,0,0.089441374,0,0,0
4714,0,0.9026403,0,0,0,0.08854365,0,0,0,0
4715,0,0.9909798,0,0,0,0,0,0,0,0
4716,0,0.743649,0.10719676,0,0,0,0,0,0.12756258,0.015325998
4717,0,0,0,0.06687394,0,0,0,0,0.9247065,0
4718,0,0.62429905,0.05788603,0.16929974,0,0,0.12962139,0.015278976,0,0
4719,0,0,0,0,0,0,0.99414855,0,0,0
4720,0.49411356,0,0.012221493,0,0.33835432,0,0,0,0.15318096,0
4721,0,0,0,0.03618568,0,0.036414355,0,0.15417422,0.7673969,0
4722,0.49125835,0,0,0.05400713,0,0,0.037692565,0,0.4104332,0
4723,0.07629237,0,0,0.24215229,0,0.024255846,0,0,0.64968497,0
4724,0.62874675,0.018032474,0,0.17838913,0.034723196,0,0.13741739,0,0,0
4725,0,0,0,0,0,0.54682666,0.36108375,0,0,0.08412224
4726,0.17596604,0,0,0,0,0.58161986,0,0,0.23788564,0
4727,0.1183477,0,0,0,0.0399874,0.46117783,0.3422878,0,0.03409213,0
4728,0.016674668,0.68510574,0.016673472,0.016676951,0.016674679,0.01667742,0.0166766,0.016674131,0.016673656,0.18149267
4729,0.14937955,0,0.26283804,0,0,0,0,0.57750314,0,0
4730,0,0.2840331,0,0,0,0,0.7036104,0,0,0
4731,0,0.7046392,0,0.2862841,0,0,0,0,0,0
4732,0,0.81913286,0,0.14460607,0,0.027595134,0,0,0,0
4733,0,0.99071413,0,0,0,0,0,0,0,0
4734,0.12420336,0,0,0.8675411,0,0,0,0,0,0
4735,0.010015251,0.010017244,0.010015337,0.010015819,0.010015376,0.68442005,0.010015425,0.010014897,0.010015047,0.23545559
4736,0.18715557,0.020198418,0,0,0.021874387,0,0.6658485,0,0.10226102,0
4737,0,0.33736706,0,0,0,0,0.62966835,0,0,0.026869135
4738,0.9398728,0,0,0,0,0,0,0,0,0
4739,0,0.5931545,0,0.2504954,0,0,0.14919925,0,0,0
4740,0,0.43780205,0,0.3847449,0,0,0,0.16973732,0,0
4741,0.019991238,0.30635574,0.019990865,0.019995587,0.01999056,0.5337058,0.019991377,0.019991081,0.019991156,0.01999669
4742,0.24959612,0.055167783,0,0.12001891,0.050628033,0.027177658,0.49579957,0,0,0
4743,0.010003059,0.70941204,0.010002914,0.0100032,0.010003453,0.010004049,0.21056278,0.010002206,0.010003033,0.01000331
4744,0,0,0,0,0.33479154,0,0.658803,0,0,0
4745,0.014483408,0.014483744,0.014482806,0.014484007,0.014483252,0.6507842,0.014483912,0.014482973,0.23334861,0.014483119
4746,0,0.81273806,0,0,0,0.15742123,0,0,0,0.024087582
4747,0.30924177,0,0,0.041484874,0.12248659,0,0.5224329,0,0,0
4748,0.026884127,0.5713944,0,0.26884714,0,0.03941663,0,0,0.09042036,0
4749,0,0,0,0,0,0,0.9933798,0,0,0
4750,0.98215604,0,0,0,0.0130450195,0,0,0,0,0
4751,0,0.3709556,0,0,0,0,0.62439966,0,0,0
4752,0.020000756,0.020002825,0.020000262,0.02000094,0.020000588,0.020001616,0.8199906,0.019999184,0.020001542,0.020001663
4753,0.010000767,0.0100016,0.010000185,0.010001635,0.2894375,0.41344622,0.010002463,0.010000249,0.010000408,0.22710896
4754,0,0.09920536,0,0.8902544,0,0,0,0,0,0
4755,0,0,0,0.6309475,0.18196012,0,0.12812087,0,0,0
4756,0,0.060718082,0,0,0,0,0.9342775,0,0,0
4757,0.30282724,0.024973487,0.024985816,0.02498927,0.024975855,0.024973271,0.024978267,0.024973406,0.024978967,0.4973444
4758,0.94975066,0,0,0,0,0,0.04358313,0,0,0
4759,0,0.5410232,0,0,0,0.442299,0,0,0,0
4760,0.014546563,0.035525165,0,0,0.4437358,0,0.051868968,0,0.45028603,0
4761,0,0.09547484,0,0.5714206,0,0,0,0.11159069,0.121462286,0.09561375
4762,0.6143218,0,0,0,0,0.38119724,0,0,0,0
4763,0.0143112345,0.17824836,0.01431032,0.014311531,0.7072591,0.014312821,0.014311342,0.014312224,0.014310963,0.014312067
4764,0,0,0,0,0,0,0.2360868,0,0,0.7506257
4765,0.057573076,0,0.018293394,0,0.40720433,0,0.3984373,0,0.114387356,0
4766,0,0,0.017328477,0,0,0,0.7524986,0,0,0.2224705
4767,0.025012957,0.025012106,0.7748517,0.025016872,0.025013847,0.025014732,0.025015002,0.025036085,0.025013393,0.025013346
4768,0.97433,0,0.01485438,0,0,0,0,0,0,0
4769,0.014292324,0.014294906,0.014291038,0.014295878,0.014293298,0.01429528,0.54221475,0.106067054,0.014291482,0.251664
4770,0,0,0,0,0.5810141,0,0.4035972,0,0,0
4771,0,0.5097116,0,0.17882803,0,0,0,0.30716062,0,0
4772,0,0.34047812,0,0.6533166,0,0,0,0,0,0
4773,0.07804951,0,0.056739353,0,0.29656366,0,0.5482127,0.01874598,0,0
4774,0,0,0,0,0,0,0,0.22173327,0.7724554,0
4775,0,0.3841254,0.042025343,0,0,0,0.54320765,0,0.027300842,0
4776,0,0.85838914,0,0,0,0,0,0,0.12347213,0
4777,0,0.073017605,0,0,0,0.099038966,0.82234186,0,0,0
4778,0.025001999,0.7749786,0.024999639,0.025002904,0.025001857,0.025008995,0.025004094,0.02500202,0.02499997,0.02499997
4779,0,0.19023871,0,0.47108504,0,0,0.32979268,0,0,0
4780,0,0,0,0,0,0.39017233,0.5995641,0,0,0
4781,0.1582162,0.29040602,0,0,0,0,0.53948957,0,0,0
4782,0,0,0,0,0.30935106,0,0.6841877,0,0,0
4783,0,0.04658466,0,0.29454446,0,0,0.654098,0,0,0
4784,0.11509739,0.021409135,0,0,0.11318912,0,0,0,0.745038,0
4785,0.60913926,0.27680442,0,0,0,0,0,0,0.10005057,0
4786,0.034716696,0,0.087216474,0,0,0,0,0.15599795,0.71618193,0
4787,0.06244875,0.1773137,0,0,0,0.033063054,0,0.26333836,0.4536662,0
4788,0.82018733,0.042811513,0,0,0,0,0.12493577,0,0,0
4789,0,0,0,0,0,0,0.9956708,0,0,0
4790,0,0,0,0.8362053,0,0,0,0,0,0.09707455
4791,0,0.11631697,0,0.4837291,0,0,0,0.3878521,0,0
4792,0.090036914,0,0,0.26705986,0,0,0.6112381,0,0,0.02858112
4793,0.21274064,0,0,0,0.22776017,0,0.5531377,0,0,0
4794,0,0.7774732,0,0.16102754,0,0,0,0,0,0
4795,0,0,0,0,0.6671832,0.06994268,0.08278737,0,0.17163423,0
4796,0.17034072,0,0,0,0,0,0,0,0.81509215,0
4797,0.07761525,0,0,0,0,0.022860272,0,0,0.89343023,0
4798,0,0.9542092,0,0,0,0,0,0,0,0.04223381
4799,0,0.049045753,0,0.53196925,0,0,0.40822077,0,0,0
4800,0.26469025,0.024425622,0,0,0.019713275,0,0,0,0.6785852,0
4801,0,0,0,0,0.23834385,0.50413644,0,0,0,0.2471847
4802,0,0.012983948,0,0.4528514,0,0.3236879,0.20527342,0,0,0
4803,0.90325457,0,0,0,0,0,0,0,0.08040267,0
4804,0.26220807,0,0,0,0,0.72296596,0,0,0,0
4805,0.057771932,0,0.012234934,0,0,0,0,0,0.92675954,0
4806,0,0,0,0,0,0.23900731,0.7261846,0,0,0
4807,0.793743,0,0,0,0,0.18196104,0,0,0,0
4808,0.14616644,0,0.03738454,0,0.14755712,0,0,0,0.66352844,0
4809,0,0.7810144,0,0,0,0,0,0.21170965,0,0
4810,0.26109034,0,0,0,0,0,0.19824603,0,0.5306235,0
4811,0,0,0,0.47164318,0,0,0,0.22703934,0.23442762,0.061704922
4812,0.6181653,0.07604315,0,0.30004564,0,0,0,0,0,0
4813,0.03327629,0.033276074,0.03327671,0.03327607,0.033277698,0.033279125,0.033276398,0.03328131,0.033279438,0.7005009
4814,0,0.31921786,0,0.066564284,0,0,0,0,0.4389964,0.16641659
4815,0,0.918162,0,0,0,0,0,0,0,0
4816,0,0,0,0,0,0.84718955,0.14825892,0,0,0
4817,0.17886229,0.07373243,0,0.3807441,0,0.35126817,0.010588225,0,0,0
4818,0.033339728,0.033342306,0.03333585,0.0333434,0.033340055,0.6999305,0.033344597,0.03334467,0.033337273,0.033341654
4819,0.22143455,0.09117525,0,0.57942,0,0,0.038666766,0,0.06591198,0
4820,0,0.76029813,0,0,0,0.09441117,0.1425751,0,0,0
4821,0.020047046,0.020044867,0.020048896,0.02004734,0.02004259,0.5932128,0.020050995,0.020040965,0.020048145,0.24641633
4822,0.26469925,0,0,0,0,0,0.36280182,0,0,0.3667476
4823,0.10156814,0,0,0,0.35335124,0.10874946,0.43396604,0,0,0
4824,0,0.13554773,0,0.1385581,0,0,0.7215097,0,0,0
4825,0.13055412,0,0,0,0,0,0.3983421,0,0.4604929,0
4826,0,0.09637848,0,0,0,0.71984595,0,0,0.16996387,0
4827,0,0,0,0,0,0,0.98953,0,0,0
4828,0.2622953,0,0,0,0,0.12837544,0.589357,0.014141268,0,0
4829,0.011144918,0.5784264,0.011142528,0.33242214,0.011144958,0.011143784,0.011145902,0.011142957,0.011142306,0.011144141
4830,0,0.5726253,0.11477271,0,0,0.07696692,0.23203798,0,0,0
4831,0,0.07212745,0,0.65270996,0,0.060255162,0.21261382,0,0,0
4832,0,0,0,0,0,0,0.777536,0,0.06381562,0.123594105
4833,0,0,0,0.5245402,0.22405142,0,0,0.22007763,0,0.025379775
4834,0.020221587,0.40127963,0.020218305,0.020219302,0.0202211,0.020225624,0.4369574,0.020218736,0.020218838,0.020219509
4835,0,0.24222277,0,0,0,0.3327609,0.4175631,0,0,0
4836,0.39099833,0,0,0.1917718,0,0.032710925,0,0,0.38015997,0
4837,0.20874926,0,0.012127941,0,0,0.023400119,0,0,0.7518869,0
4838,0.011116749,0.48432958,0.011116594,0.01111768,0.011116569,0.426733,0.011117192,0.011117306,0.011116596,0.0111187035
4839,0,0.6169469,0,0,0,0,0,0,0.07346496,0.29110894
4840,0.020005703,0.020008761,0.020004308,0.020008767,0.020005748,0.020011043,0.62754595,0.21239606,0.020004861,0.020008747
4841,0,0,0,0,0.5175003,0,0.469042,0,0,0
4842,0,0,0,0.36759648,0,0.16565546,0,0.46210557,0,0
4843,0.6446278,0.016510822,0.016510904,0.016510913,0.016517246,0.22327816,0.01651101,0.01651088,0.016511252,0.016511045
4844,0.20625982,0,0,0.16978496,0.024002908,0,0.26494282,0,0,0.3315808
4845,0,0.7777441,0,0.04000755,0,0.13635255,0,0,0.04092676,0
4846,0,0.76227814,0,0.08376232,0,0,0.034680933,0,0.116437376,0
4847,0.27781212,0.45237303,0,0,0,0,0,0,0.25631082,0
4848,0,0.33827686,0.037195638,0.022145554,0,0,0,0.5159903,0,0.08356013
4849,0.1380492,0,0,0,0.17035264,0,0.19136778,0,0.49611282,0
4850,0,0,0,0.9343623,0,0,0.057785895,0,0,0
4851,0,0,0,0,0.274051,0.05302111,0.668279,0,0,0
4852,0,0.405355,0,0.023613423,0.14156276,0.12274169,0,0.30339515,0,0
4853,0.22340332,0,0,0.032804023,0.06538714,0.01490853,0,0.075472504,0.585319,0
4854,0.7609867,0,0,0,0,0.22757815,0,0,0,0
4855,0,0.20977814,0.08300939,0,0,0.23542309,0.46105367,0,0,0
4856,0,0,0.1303548,0.45039642,0.14274013,0.12100094,0,0.06298159,0.05869111,0.031422295
4857,0,0,0.2890403,0.67092866,0,0,0,0.033245195,0,0
4858,0,0.77386063,0,0.14472896,0,0.07472033,0,0,0,0
4859,0,0.49121368,0,0,0,0.33637244,0.16708839,0,0,0
4860,0,0,0,0,0.026523517,0.06016634,0.9053161,0,0,0
4861,0,0.6962943,0,0.21460393,0,0,0.029139657,0,0.031997137,0.024817023
4862,0,0.2827661,0,0.6522929,0,0.058244273,0,0,0,0
4863,0,0,0.17797115,0.44618586,0,0,0.3281876,0,0.043804463,0
4864,0,0.74312764,0,0.2512626,0,0,0,0,0,0
4865,0,0.55973744,0,0.4242706,0,0.012639396,0,0,0,0
4866,0,0,0,0,0.39709824,0,0.59810793,0,0,0
4867,0,0.026314935,0.044112474,0.081502706,0,0,0,0.13744676,0.7046379,0
4868,0,0.14596497,0,0.34943268,0,0,0,0.43430358,0.06504849,0
4869,0,0,0,0,0,0,0.97807074,0,0,0.016591085
4870,0.49771166,0,0.063998975,0.09373418,0,0.12488075,0,0,0.21512184,0
4871,0,0,0,0,0.31544647,0,0.67771125,0,0,0
4872,0.17943175,0.14107332,0,0.08551481,0,0.31223488,0.27806258,0,0,0
4873,0.19100523,0,0.061925195,0.25801867,0.10350697,0,0.31624654,0.065587364,0,0
4874,0,0.06710456,0,0.09811273,0.11181419,0,0,0,0.71592015,0
4875,0.09999987,0.09999981,0.10000057,0.09999985,0.0999999,0.09999991,0.09999981,0.10000027,0.09999989,0.100000106
4876,0,0,0,0.99535805,0,0,0,0,0,0
4877,0,0,0,0,0,0,0.99525857,0,0,0
4878,0,0,0,0,0,0.814136,0.18012592,0,0,0
4879,0,0.31335452,0,0.17306773,0,0.50564367,0,0,0,0
4880,0,0,0,0.28764752,0.48444688,0.11766915,0,0,0.10741567,0
4881,0.76688564,0,0,0,0,0,0.1192806,0.029689334,0.080459975,0
4882,0,0.5048664,0,0.01820254,0,0,0.39750722,0,0.07527496,0
4883,0,0.77809674,0,0,0,0.13308586,0,0,0.080260396,0
4884,0,0,0,0,0.2547486,0.076779455,0,0,0.66108996,0
4885,0,0,0,0,0.41170254,0,0.018099166,0,0.56705505,0
4886,0,0,0,0.9357166,0,0,0,0,0,0
4887,0.052959766,0.073887646,0.039130934,0,0.07768276,0,0.19483297,0,0.55819315,0
4888,0,0.68587,0,0.17501864,0,0,0.13249567,0,0,0
4889,0,0.51239294,0,0,0,0,0.4744709,0,0,0
4890,0.097534105,0,0.012866527,0,0.21550843,0,0.67051166,0,0,0
4891,0,0,0,0.4771931,0.1234211,0.043653596,0,0,0.3506261,0
4892,0.43476388,0,0,0,0.040229876,0.19398266,0.19061287,0,0.13700357,0
4893,0,0,0,0,0,0.051099174,0.89268297,0.049946975,0,0
4894,0.0916195,0,0,0,0.583427,0.04243051,0.277076,0,0,0
4895,0.01249844,0.012499506,0.012497579,0.012500946,0.012498074,0.88751096,0.012499662,0.012498314,0.012497835,0.012498685
4896,0,0.3351013,0,0.60926425,0,0,0.05148894,0,0,0
4897,0,0,0,0,0,0,0.95772564,0.02251779,0.013556674,0
4898,0,0,0,0,0.7406862,0.14602934,0,0,0.025850255,0.085417606
4899,0,0.95203465,0,0,0,0.03686832,0,0,0,0
4900,0.016634949,0.016631894,0.016632112,0.01663186,0.01663204,0.8503068,0.016631965,0.016631894,0.016631864,0.01663463
4901,0,0,0,0,0,0,0.67818713,0,0,0.3184187
4902,0.016685337,0.016687611,0.016681721,0.016682785,0.48856145,0.37796393,0.016683789,0.016684065,0.01668352,0.016685836
4903,0,0.96119314,0,0,0,0.022849243,0,0,0,0.012394991
4904,0.18122764,0.29125237,0,0.52035475,0,0,0,0,0,0
4905,0.3352706,0,0,0,0,0.3508661,0.30699566,0,0,0
4906,0,0.648328,0,0,0,0,0.3389578,0,0,0
4907,0.33008963,0.09047858,0.044709407,0,0,0,0.387392,0.13869244,0,0
4908,0,0.84145194,0,0.026357546,0,0.10424185,0,0.021914922,0,0
4909,0,0.04642165,0,0,0,0,0.9505601,0,0,0
4910,0.224122,0,0.013215649,0,0.23484477,0.23042299,0,0,0.29222348,0
4911,0,0.9431006,0,0.023929,0,0,0,0.027409505,0,0
4912,0,0,0,0,0.2020144,0,0.7886738,0,0,0
4913,0.14935441,0.5262134,0,0,0,0,0,0,0,0.26077762
4914,0,0,0,0,0.14616552,0.83121353,0.015247774,0,0,0
4915,0.052275628,0.24579231,0,0,0,0,0.6878887,0,0.011369641,0
4916,0,0,0,0,0,0.5659191,0.40647116,0,0,0
